1999    8   28    21.10400   17.59000   16.93212   17.59000   16.93212
1999    8   29    14.51000   16.85000   16.55893   16.85000   16.55893
1999    8   30    14.97500   16.08000   15.79466   16.08000   15.79466
1999    8   31    17.00000   16.08000   15.49731   16.08000   15.49731
1999    9    1    19.21300   16.72000   15.60783   16.72000   15.60783
1999    9    2    21.13300   16.77000   16.04980   16.77000   16.04980
1999    9    3    21.80800   18.72000   16.67606   18.72000   16.67606
1999    9    4    22.28300   18.54000   17.32843   18.54000   17.32843
1999    9    5    20.57300   17.79000   17.63450   17.79000   17.63450
1999    9    6    16.97500   17.21000   17.13504   17.21000   17.13504
1999    9    7    17.87500   17.43000   16.57450   17.43000   16.57450
1999    9    8    18.47100   17.44000   16.35665   17.44000   16.35665
1999    9    9    15.04200   17.36000   15.91938   17.36000   15.91938
1999    9   10    12.77900   17.36000   15.18112   17.36000   15.18112
1999    9   11    13.96300   14.76000   14.62076   14.76000   14.62076
1999    9   12    15.47700   14.79000   14.37067   14.79000   14.37067
1999    9   13    14.26700   15.40000   14.18190   15.40000   14.18190
1999    9   14    12.43300   15.39000   13.86174   15.39000   13.86174
1999    9   15    12.64600   13.82000   13.52883   13.82000   13.52883
1999    9   16    13.66300   13.96000   13.31533   13.96000   13.31533
1999    9   17    14.24200   14.66000   13.20362   14.66000   13.20362
1999    9   18    16.10000   14.16000   13.21142   14.16000   13.21142
1999    9   19    15.26500   14.16000   13.25704   14.16000   13.25704
1999    9   20     9.14200   14.17000   12.98727   14.17000   12.98727
1999    9   21     8.85800   13.00000   12.52340   13.00000   12.52340
1999    9   22    13.71700   13.43000   12.30769   13.43000   12.30769
1999    9   23    13.20000   13.06000   12.26300   13.06000   12.26300
1999    9   24    11.01300   13.90000   12.12862   13.90000   12.12862
1999    9   25    12.94600   13.33000   12.00178   13.33000   12.00178
1999    9   26    16.26200   13.26000   12.05373   13.26000   12.05373
1999    9   27    13.96200   13.36000   12.12929   13.36000   12.12929
1999    9   28    12.32100   13.36000   12.06651   13.36000   12.06651
1999    9   29    11.97100   12.62000   11.94499   12.62000   11.94499
1999    9   30    11.21700   12.63000   11.80109   12.63000   11.80109
1999   10    1     9.06200   12.63000   11.58710   12.63000   11.58710
1999   10    2     7.12500   12.45000   11.28940   12.45000   11.28940
1999   10    3     4.65400   11.05000   10.92542   11.05000   10.92542
1999   10    4     7.46700   10.52000   10.62303   10.52000   10.62303
1999   10    5     9.13300   10.52000   10.45100   10.52000   10.45100
1999   10    6     3.00400   10.77000   10.20475   10.77000   10.20475
1999   10    7     5.52500   10.77000    9.92078   10.77000    9.92078
1999   10    8    11.17500   10.74000    9.80977   10.74000    9.80977
1999   10    9    10.83700   10.35000    9.79644   10.35000    9.79644
1999   10   10    12.71700   10.02000    9.80952   10.02000    9.80952
1999   10   11    11.00400   10.09000    9.82295   10.09000    9.82295
1999   10   12    11.60400   10.09000    9.81508   10.09000    9.81508
1999   10   13     6.75400    9.73000    9.73180    9.73000    9.73180
1999   10   14     7.10000    9.70000    9.57885    9.70000    9.57885
1999   10   15    10.00400    9.56000    9.48946    9.56000    9.48946
1999   10   16    10.17100    9.56000    9.45285    9.56000    9.45285
1999   10   17     6.63300    9.56000    9.36397    9.56000    9.36397
1999   10   18     4.03700    9.56000    9.18830    9.56000    9.18830
1999   10   19     5.85800    9.56000    9.01602    9.56000    9.01602
1999   10   20     5.42900    9.57000    8.87549    9.57000    8.87549
1999   10   21     9.02900    9.57000    8.78614    9.57000    8.78614
1999   10   22     4.98300    9.57000    8.69481    9.57000    8.69481
1999   10   23     3.13300    9.57000    8.53494    9.57000    8.53494
1999   10   24     3.20400    9.37000    8.36541    9.37000    8.36541
1999   10   25     8.64600    7.44000    8.27065    7.44000    8.27065
1999   10   26     4.92500    7.46000    8.19911    7.46000    8.19911
1999   10   27     3.71300    7.42000    8.07674    7.42000    8.07674
1999   10   28     7.13800    7.31000    7.98470    7.31000    7.98470
1999   10   29     6.81700    7.19000    7.92875    7.19000    7.92875
1999   10   30    10.29600    7.26000    7.90716    7.26000    7.90716
1999   10   31     8.42100    7.82000    7.90185    7.82000    7.90185
1999   11    1    11.21700    7.76000    7.90575    7.76000    7.90575
1999   11    2     3.33300    7.70000    7.85623    7.70000    7.85623
1999   11    3    -0.39600    7.58000    7.69365    7.58000    7.69365
1999   11    4     4.27900    6.25000    7.55090    6.25000    7.55090
1999   11    5     8.53700    6.40000    7.49786    6.40000    7.49786
1999   11    6     4.58300    6.42000    7.44882    6.42000    7.44882
1999   11    7     3.78200    6.25000    7.35893    6.25000    7.35893
1999   11    8     8.18300    5.85000    7.30431    5.85000    7.30431
1999   11    9    13.46300    6.01000    7.33549    6.01000    7.33549
1999   11   10     4.46300    6.13000    7.33235    6.13000    7.33235
1999   11   11     1.72900    6.13000    7.22753    6.13000    7.22753
1999   11   12     5.09600    6.13000    7.13312    6.13000    7.13312
1999   11   13     7.29200    6.17000    7.08815    6.17000    7.08815
1999   11   14     5.27900    6.00000    7.04571    6.00000    7.04571
1999   11   15     2.62500    6.00000    6.96710    6.00000    6.96710
1999   11   16    -0.30400    5.85000    6.84841    5.85000    6.84841
1999   11   17     2.00400    5.92000    6.73116    5.92000    6.73116
1999   11   18     5.04600    5.92000    6.65837    5.92000    6.65837
1999   11   19     5.44600    5.92000    6.61274    5.92000    6.61274
1999   11   20     1.90800    3.95000    6.54602    3.95000    6.54602
1999   11   21     4.61700    3.95000    6.47593    3.95000    6.47593
1999   11   22     6.67500    4.02000    6.44070    4.02000    6.44070
1999   11   23     5.31700    4.02000    6.41091    4.02000    6.41091
1999   11   24     3.60400    5.67000    6.36107    5.67000    6.36107
1999   11   25     4.19600    5.70000    6.30527    5.70000    6.30527
1999   11   26     4.71200    5.71000    6.25831    5.71000    6.25831
1999   11   27     3.13300    5.71000    6.20575    5.71000    6.20575
1999   11   28     1.47900    5.71000    6.13433    5.71000    6.13433
1999   11   29    -1.17100    5.71000    6.03893    5.71000    6.03893
1999   11   30    -1.63700    5.66000    5.92897    5.66000    5.92897
1999   12    1     2.83700    4.50000    5.84711    4.50000    5.84711
1999   12    2     4.13300    4.50000    5.80104    4.50000    5.80104
1999   12    3     5.03300    4.50000    5.76858    4.50000    5.76858
1999   12    4     4.26500    4.50000    5.73751    4.50000    5.73751
1999   12    5     0.22900    4.50000    5.68041    4.50000    5.68041
1999   12    6    -1.22500    4.50000    5.59526    4.50000    5.59526
1999   12    7     0.46700    4.50000    5.51456    4.50000    5.51456
1999   12    8     2.75000    4.51000    5.45731    4.51000    5.45731
1999   12    9     3.59600    4.51000    5.41773    4.51000    5.41773
1999   12   10     0.21700    4.45000    5.36620    4.45000    5.36620
1999   12   11    -0.40000    4.29000    5.29623    4.29000    5.29623
1999   12   12     1.65000    4.29000    5.23553    4.29000    5.23553
1999   12   13     2.33800    4.72000    5.18977    4.72000    5.18977
1999   12   14     2.05800    4.92000    5.14711    4.92000    5.14711
1999   12   15     0.71700    4.92000    5.09787    4.92000    5.09787
1999   12   16    -5.71300    4.92000    5.01410    4.92000    5.01410
1999   12   17    -7.55400    4.92000    4.89649    4.92000    4.89649
1999   12   18    -5.83800    4.91000    4.78355    4.91000    4.78355
1999   12   19    -0.64200    4.91000    4.70435    4.91000    4.70435
1999   12   20    -2.41700    4.91000    4.64182    4.91000    4.64182
1999   12   21   -11.98300    4.91000    4.53535    4.91000    4.53535
1999   12   22   -10.82900    4.91000    4.40065    4.91000    4.40065
1999   12   23   -10.43300    4.91000    4.27807    4.91000    4.27807
1999   12   24    -7.66300    4.75000    4.17228    4.75000    4.17228
1999   12   25    -2.75400    4.75000    4.09772    4.75000    4.09772
1999   12   26    -4.15400    4.76000    4.03761    4.76000    4.03761
1999   12   27    -9.01300    4.76000    3.95755    4.76000    3.95755
1999   12   28    -6.66700    4.66000    3.86984    4.66000    3.86984
1999   12   29    -3.39200    4.66000    3.80236    4.66000    3.80236
1999   12   30    -7.87500    2.70000    3.73137    2.70000    3.73137
1999   12   31    -4.17500    2.70000    3.65845    2.70000    3.65845
2000    1    1    -1.38700    2.75000    3.60866    2.75000    3.60866
2000    1    2    -2.22500    2.75000    3.56613    2.75000    3.56613
2000    1    3    -3.34200    2.76000    3.51735    2.76000    3.51735
2000    1    4    -4.32100    2.76000    3.46189    2.76000    3.46189
2000    1    5    -6.55400    2.73000    3.39596    2.73000    3.39596
2000    1    6    -2.78800    2.73000    3.33607    2.73000    3.33607
2000    1    7    -6.80000    2.73000    3.27597    2.73000    3.27597
2000    1    8    -2.65000    2.74000    3.21707    2.74000    3.21707
2000    1    9     0.66700    2.74000    3.18466    2.74000    3.18466
2000    1   10     1.56200    2.74000    3.16723    2.74000    3.16723
2000    1   11    -1.16100    2.74000    3.14376    2.74000    3.14376
2000    1   12    -9.96700    2.74000    3.08078    2.74000    3.08078
2000    1   13    -9.25200    2.74000    2.99061    2.74000    2.99061
2000    1   14    -7.39600    2.70000    2.91033    2.70000    2.91033
2000    1   15    -3.33300    2.70000    2.85146    2.70000    2.85146
2000    1   16    -7.87900    1.72000    2.79160    1.72000    2.79160
2000    1   17    -9.12500    1.72000    2.71246    1.72000    2.71246
2000    1   18    -4.11700    1.72000    2.64731    1.72000    2.64731
2000    1   19    -7.50000    1.72000    2.58854    1.72000    2.58854
2000    1   20   -11.62100    1.72000    2.50460    1.72000    2.50460
2000    1   21   -13.75000    1.72000    2.40012    1.72000    2.40012
2000    1   22   -10.72900    1.72000    2.30004    1.72000    2.30004
2000    1   23    -7.75700    1.72000    2.22187    1.72000    2.22187
2000    1   24    -9.07500    1.72000    2.15041    1.72000    2.15041
2000    1   25    -7.92900    1.72000    2.07935    1.72000    2.07935
2000    1   26    -9.89200    1.69000    2.00648    1.69000    2.00648
2000    1   27    -5.70500    1.31000    1.94230    1.31000    1.94230
2000    1   28    -3.43900    1.72000    1.90109    1.72000    1.90109
2000    1   29    -2.05400    1.53000    1.87300    1.53000    1.87300
2000    1   30    -2.40800    1.15000    1.84893    1.15000    1.84893
2000    1   31    -1.67100    1.15000    1.82664    1.15000    1.82664
2000    2    1    -5.73700    1.16000    1.79347    1.16000    1.79347
2000    2    2    -4.00900    1.16000    1.75299    1.16000    1.75299
2000    2    3    -2.40800    1.16000    1.72449    1.16000    1.72449
2000    2    4    -3.57900    1.76000    1.69797    1.76000    1.69797
2000    2    5    -2.09600    1.74000    1.67305    1.74000    1.67305
2000    2    6    -2.37900    0.98000    1.65268    0.98000    1.65268
2000    2    7    -5.06700    1.04000    1.62276    1.04000    1.62276
2000    2    8    -3.73000    1.04000    1.58892    1.04000    1.58892
2000    2    9    -3.14600    0.99000    1.56215    0.99000    1.56215
2000    2   10    -6.24600    0.99000    1.52752    0.99000    1.52752
2000    2   11    -9.00400    0.51000    1.47407    0.51000    1.47407
2000    2   12    -7.94200    0.59000    1.41604    0.59000    1.41604
2000    2   13    -8.03700    0.64000    1.36232    0.64000    1.36232
2000    2   14    -6.75000    0.64000    1.31359    0.64000    1.31359
2000    2   15    -3.85800    0.61000    1.27945    0.61000    1.27945
2000    2   16    -7.69600    0.62000    1.24294    0.62000    1.24294
2000    2   17    -9.11700    0.59000    1.19033    0.59000    1.19033
2000    2   18    -4.03800    0.57000    1.15058    0.57000    1.15058
2000    2   19    -4.13800    0.56000    1.12746    0.56000    1.12746
2000    2   20    -3.18300    0.60000    1.10762    0.60000    1.10762
2000    2   21     0.30000    1.01000    1.10230    1.01000    1.10230
2000    2   22     1.86500    1.27000    1.11323    1.27000    1.11323
2000    2   23     1.89600    1.21000    1.12942    1.21000    1.12942
2000    2   24     2.80900    1.21000    1.14881    1.21000    1.14881
2000    2   25     3.10400    1.21000    1.17223    1.21000    1.17223
2000    2   26     4.88300    1.21000    1.20250    1.21000    1.20250
2000    2   27     3.17900    1.16000    1.23315    1.16000    1.23315
2000    2   28    -0.23300    1.16000    1.24738    1.16000    1.24738
2000    2   29     3.30400    0.81000    1.26224    0.81000    1.26224
2000    3    1     2.55200    0.81000    1.28633    0.81000    1.28633
2000    3    2    -1.63300    1.06000    1.29446    1.06000    1.29446
2000    3    3     1.35800    1.29000    1.29896    1.29000    1.29896
2000    3    4     4.31300    1.29000    1.32314    1.29000    1.32314
2000    3    5     3.53500    0.46000    1.35461    0.46000    1.35461
2000    3    6     4.08700    0.87000    1.38547    0.87000    1.38547
2000    3    7     7.37500    0.58000    1.42918    0.58000    1.42918
2000    3    8     6.79600    0.57000    1.48200    0.57000    1.48200
2000    3    9    -4.89200    1.19000    1.49389    1.19000    1.49389
2000    3   10    -7.00000    1.20000    1.46014    1.20000    1.46014
2000    3   11    -3.77100    1.44000    1.43085    1.44000    1.43085
2000    3   12    -3.01700    1.28000    1.41536    1.28000    1.41536
2000    3   13    -2.79600    1.28000    1.40357    1.28000    1.40357
2000    3   14    -1.66700    1.28000    1.39666    1.28000    1.39666
2000    3   15    -3.10800    0.69000    1.38908    0.69000    1.38908
2000    3   16    -4.67900    0.70000    1.37197    0.70000    1.37197
2000    3   17    -5.38300    0.71000    1.34789    0.71000    1.34789
2000    3   18    -0.72500    0.74000    1.33737    0.74000    1.33737
2000    3   19     0.25800    0.74000    1.34572    0.74000    1.34572
2000    3   20     1.77900    0.74000    1.36254    0.74000    1.36254
2000    3   21     2.71200    0.74000    1.38763    0.74000    1.38763
2000    3   22     5.91700    0.74000    1.42656    0.74000    1.42656
2000    3   23     6.90800    1.82000    1.47955    1.82000    1.47955
2000    3   24     6.04600    1.70000    1.53304    1.70000    1.53304
2000    3   25     4.92100    1.70000    1.57991    1.70000    1.57991
2000    3   26     3.42500    1.68000    1.61801    1.68000    1.61801
2000    3   27     1.90800    1.67000    1.64600    1.67000    1.64600
2000    3   28     1.03300    1.69000    1.66602    1.69000    1.66602
2000    3   29     0.20800    1.69000    1.68044    1.69000    1.68044
2000    3   30     1.63700    1.74000    1.69710    1.74000    1.69710
2000    3   31     3.05000    1.39000    1.72355    1.39000    1.72355
2000    4    1     5.03800    1.22000    1.76164    1.22000    1.76164
2000    4    2     6.09200    1.22000    1.81009    1.22000    1.81009
2000    4    3     5.10900    1.22000    1.85873    1.22000    1.85873
2000    4    4    -1.88700    1.36000    1.88004    1.36000    1.88004
2000    4    5    -0.15200    1.20000    1.88356    1.20000    1.88356
2000    4    6     1.41700    1.20000    1.89862    1.20000    1.89862
2000    4    7    -3.09600    1.26000    1.90375    1.26000    1.90375
2000    4    8    -1.14200    1.37000    1.90043    1.37000    1.90043
2000    4    9    -0.07500    1.38000    1.90774    1.38000    1.90774
2000    4   10    -3.32900    0.98000    1.90778    0.98000    1.90778
2000    4   11    -2.48300    1.01000    1.89990    1.01000    1.89990
2000    4   12    -0.19200    1.11000    1.90310    1.11000    1.90310
2000    4   13     1.57100    1.36000    1.92041    1.36000    1.92041
2000    4   14     2.29200    1.36000    1.94633    1.36000    1.94633
2000    4   15    -0.69200    1.36000    1.96454    1.36000    1.96454
2000    4   16    -1.08700    1.36000    1.97131    1.36000    1.97131
2000    4   17     0.98300    1.35000    1.98404    1.35000    1.98404
2000    4   18     2.69600    1.35000    2.00988    1.35000    2.00988
2000    4   19     3.17900    1.34000    2.04329    1.34000    2.04329
2000    4   20     2.89200    1.34000    2.07735    1.34000    2.07735
2000    4   21     3.47900    1.67000    2.11242    1.67000    2.11242
2000    4   22     5.54200    1.12000    2.15655    1.12000    2.15655
2000    4   23     5.85800    2.05000    2.20875    2.05000    2.20875
2000    4   24     5.34600    2.31000    2.26007    2.31000    2.26007
2000    4   25     5.11200    1.60000    2.30862    1.60000    2.30862
2000    4   26     7.54200    1.26000    2.36458    1.26000    2.36458
2000    4   27     8.38700    1.33000    2.43159    1.33000    2.43159
2000    4   28     3.85800    1.33000    2.48548    1.33000    2.48548
2000    4   29     1.55800    1.60000    2.51553    1.60000    2.51553
2000    4   30     4.33300    1.00000    2.54720    1.00000    2.54720
2000    5    1     6.75000    1.12000    2.59675    1.12000    2.59675
2000    5    2     3.85800    1.38000    2.64439    1.38000    2.64439
2000    5    3     8.57500    1.42000    2.69815    1.42000    2.69815
2000    5    4    10.92500    1.42000    2.77605    1.42000    2.77605
2000    5    5     9.62100    1.42000    2.85703    1.42000    2.85703
2000    5    6    19.00000    1.42000    2.96542    1.42000    2.96542
2000    5    7    14.18700    1.42000    3.08868    1.42000    3.08868
2000    5    8     8.02500    1.42000    3.17299    1.42000    3.17299
2000    5    9     5.57900    2.28000    3.22695    2.28000    3.22695
2000    5   10     7.26700    2.11000    3.27797    2.11000    3.27797
2000    5   11     7.68300    2.11000    3.33595    2.11000    3.33595
2000    5   12     7.78800    2.11000    3.39534    2.11000    3.39534
2000    5   13     6.27100    2.15000    3.44945    2.15000    3.44945
2000    5   14     4.21700    2.11000    3.49087    2.11000    3.49087
2000    5   15     6.32500    1.98000    3.53226    1.98000    3.53226
2000    5   16     7.79600    2.19000    3.58576    2.19000    3.58576
2000    5   17     8.05700    2.19000    3.64486    2.19000    3.64486
2000    5   18     3.47300    2.24000    3.68860    2.24000    3.68860
2000    5   19     4.12500    2.66000    3.71853    2.66000    3.71853
2000    5   20     6.59600    2.66000    3.75909    2.66000    3.75909
2000    5   21    10.24200    2.33000    3.82048    2.33000    3.82048
2000    5   22     9.54200    2.33000    3.89153    2.33000    3.89153
2000    5   23     9.15400    2.33000    3.95825    2.33000    3.95825
2000    5   24    10.43300    2.34000    4.02762    2.34000    4.02762
2000    5   25     7.18700    2.34000    4.09061    2.34000    4.09061
2000    5   26     6.99600    3.40000    4.14190    3.40000    4.14190
2000    5   27     5.54600    3.03000    4.18758    3.03000    4.18758
2000    5   28     7.47100    3.03000    4.23527    3.03000    4.23527
2000    5   29     9.95400    3.86000    4.29970    3.86000    4.29970
2000    5   30    10.81200    3.86000    4.37752    3.86000    4.37752
2000    5   31     8.20800    3.86000    4.44948    3.86000    4.44948
2000    6    1     8.60000    3.86000    4.51344    3.86000    4.51344
2000    6    2     6.01200    3.75000    4.56904    3.75000    4.56904
2000    6    3     8.75800    3.75000    4.62567    3.75000    4.62567
2000    6    4     6.67900    3.76000    4.68539    3.76000    4.68539
2000    6    5     7.30800    3.81000    4.73938    3.81000    4.73938
2000    6    6     9.62100    3.92000    4.80633    3.92000    4.80633
2000    6    7     7.75800    3.92000    4.87577    3.92000    4.87577
2000    6    8    13.74200    3.92000    4.96443    3.92000    4.96443
2000    6    9     7.11300    3.94000    5.05117    3.94000    5.05117
2000    6   10     6.86200    3.94000    5.10655    3.94000    5.10655
2000    6   11     4.65000    3.94000    5.15035    3.94000    5.15035
2000    6   12     5.67500    3.95000    5.18845    3.95000    5.18845
2000    6   13     9.51300    4.21000    5.25025    4.21000    5.25025
2000    6   14    13.74600    4.22000    5.35277    4.22000    5.35277
2000    6   15    12.70000    4.22000    5.47339    4.22000    5.47339
2000    6   16    10.07900    4.22000    5.57670    4.22000    5.57670
2000    6   17     7.92900    4.23000    5.65523    4.23000    5.65523
2000    6   18    10.70400    4.23000    5.73789    4.23000    5.73789
2000    6   19    10.47900    5.89000    5.83582    5.89000    5.83582
2000    6   20    11.46200    5.89000    5.93941    5.89000    5.93941
2000    6   21    15.84200    6.12000    6.07736    6.12000    6.07736
2000    6   22    11.29200    7.12000    6.21711    7.12000    6.21711
2000    6   23    14.97900    6.47000    6.35431    6.47000    6.35431
2000    6   24    14.90000    6.47000    6.51937    6.47000    6.51937
2000    6   25    12.84600    6.59000    6.67334    6.59000    6.67334
2000    6   26    12.39200    6.59000    6.81184    6.59000    6.81184
2000    6   27    11.87100    6.24000    6.94510    6.24000    6.94510
2000    6   28    13.77900    7.86000    7.09181    7.86000    7.09181
2000    6   29    11.49200    7.86000    7.23779    7.86000    7.23779
2000    6   30    15.88300    7.83000    7.40526    7.83000    7.40526
2000    7    1    17.32600    7.83000    7.63162    7.83000    7.63162
2000    7    2    11.84200    7.83000    7.82534    7.83000    7.82534
2000    7    3     9.41700    7.92000    7.94097    7.92000    7.94097
2000    7    4    11.92900    8.00000    8.05792    8.00000    8.05792
2000    7    5    13.81200    8.00000    8.22408    8.00000    8.22408
2000    7    6    11.47900   10.33000    8.38696   10.33000    8.38696
2000    7    7    12.63300   10.33000    8.53735   10.33000    8.53735
2000    7    8    15.41200   10.33000    8.73951   10.33000    8.73951
2000    7    9    18.61700   10.41000    9.02905   10.41000    9.02905
2000    7   10    14.83300    9.65000    9.32155    9.65000    9.32155
2000    7   11    15.22100   11.71000    9.57020   11.71000    9.57020
2000    7   12    16.76200   11.71000    9.85875   11.71000    9.85875
2000    7   13    17.97500   11.71000   10.20965   11.71000   10.20965
2000    7   14    16.85800   11.71000   10.57790   11.71000   10.57790
2000    7   15    15.03800   13.16000   10.89195   13.16000   10.89195
2000    7   16    17.35000   13.16000   11.22600   13.16000   11.22600
2000    7   17    16.64200   13.41000   11.61088   13.41000   11.61088
2000    7   18    10.67900   13.41000   11.79564   13.41000   11.79564
2000    7   19    12.29200   11.62000   11.84053   11.62000   11.84053
2000    7   20    13.82900   11.62000   11.97912   11.62000   11.97912
2000    7   21    11.54600   11.63000   12.08249   11.63000   12.08249
2000    7   22    11.90400   11.48000   12.11498   11.48000   12.11498
2000    7   23    13.34600   14.08000   12.20369   14.08000   12.20369
2000    7   24    17.34600   14.08000   12.47819   14.08000   12.47819
2000    7   25    17.60000   14.08000   12.90999   14.08000   12.90999
2000    7   26    18.22500   14.01000   13.38158   14.01000   13.38158
2000    7   27    17.77500   14.01000   13.85685   14.01000   13.85685
2000    7   28    15.58800   14.01000   14.16244   14.01000   14.16244
2000    7   29    17.04200   14.83000   14.40072   14.83000   14.40072
2000    7   30    18.10000   14.83000   14.77149   14.83000   14.77149
2000    7   31    19.37100   14.83000   15.27520   14.83000   15.27520
2000    8    1    20.12900   14.83000   15.90227   14.83000   15.90227
2000    8    2    16.12500   14.66000   16.12001   14.66000   16.12001
2000    8    3    13.76700   14.66000   15.72024   14.66000   15.72024
2000    8    4    16.90000   15.51000   15.51618   15.51000   15.51618
2000    8    5    18.80800   15.75000   15.76379   15.75000   15.76379
2000    8    6    17.51200   15.75000   16.00193   15.75000   16.00193
2000    8    7    17.40400   15.77000   16.06003   15.77000   16.06003
2000    8    8    14.93800   15.77000   15.85630   15.77000   15.85630
2000    8    9    15.35000   15.77000   15.54575   15.77000   15.54575
2000    8   10    17.67900   17.23000   15.53618   17.23000   15.53618
2000    8   11    17.53300   17.29000   15.69319   17.29000   15.69319
2000    8   12    18.77500   16.93000   15.91355   16.93000   15.91355
2000    8   13    18.84600   16.90000   16.20100   16.90000   16.20100
2000    8   14    17.33800   16.90000   16.27256   16.90000   16.27256
2000    8   15    19.90800   16.90000   16.44439   16.90000   16.44439
2000    8   16    15.13300   15.54000   16.30344   15.54000   16.30344
2000    8   17    14.41700   15.54000   15.72972   15.54000   15.72972
2000    8   18    14.05400   15.78000   15.25935   15.78000   15.25935
2000    8   19    13.93700   16.22000   14.88869   16.22000   14.88869
2000    8   20    14.39200   15.46000   14.63152   15.46000   14.63152
2000    8   21    16.10400   15.37000   14.56383   15.37000   14.56383
2000    8   22    17.75400   15.38000   14.71735   15.38000   14.71735
2000    8   23    17.18300   15.39000   14.91134   15.39000   14.91134
2000    8   24    18.29200   16.60000   15.11380   16.60000   15.11380
2000    8   25    20.44600   16.67000   15.53652   16.67000   15.53652
2000    8   26    18.30000   16.67000   15.88214   16.67000   15.88214
2000    8   27    17.35400   16.72000   15.88506   16.72000   15.88506
2000    8   28    18.00800   16.94000   15.86052   16.94000   15.86052
2000    8   29    18.07900   16.77000   15.89518   16.77000   15.89518
2000    8   30    17.76200   16.41000   15.89052   16.41000   15.89052
2000    8   31    19.25800   16.41000   15.99125   16.41000   15.99125
2000    9    1    13.29200   16.42000   15.64040   16.42000   15.64040
2000    9    2    13.02900   16.42000   14.95168   16.42000   14.95168
2000    9    3    13.26700   16.42000   14.47347   16.42000   14.47347
2000    9    4    13.37500   14.67000   14.13439   14.67000   14.13439
2000    9    5    13.59200   15.19000   13.88368   15.19000   13.88368
2000    9    6    14.85000   15.19000   13.75360   15.19000   13.75360
2000    9    7    16.75000   14.05000   13.80105   14.05000   13.80105
2000    9    8    16.11700   14.07000   13.90063   14.07000   13.90063
2000    9    9    15.89600   14.31000   13.93767   14.31000   13.93767
2000    9   10    18.66300   14.30000   14.10863   14.30000   14.10863
2000    9   11    17.77900   14.30000   14.35978   14.30000   14.35978
2000    9   12    14.83300   14.30000   14.34015   14.30000   14.34015
2000    9   13    16.70400   14.10000   14.26385   14.10000   14.26385
2000    9   14    14.60400   14.91000   14.17606   14.91000   14.17606
2000    9   15    10.46300   14.19000   13.76342   14.19000   13.76342
2000    9   16    12.37900   13.64000   13.34404   13.64000   13.34404
2000    9   17    15.23600   12.52000   13.21612   12.52000   13.21612
2000    9   18    17.93500   12.52000   13.34943   12.52000   13.34943
2000    9   19    19.83300   12.53000   13.68889   12.53000   13.68889
2000    9   20    14.60000   12.53000   13.81851   12.53000   13.81851
2000    9   21     8.82500   12.53000   13.38299   12.53000   13.38299
2000    9   22    11.09200   12.53000   12.90173   12.53000   12.90173
2000    9   23     9.71700   12.53000   12.55013   12.53000   12.55013
2000    9   24     7.26700   12.51000   12.12971   12.51000   12.12971
2000    9   25    10.68800   12.21000   11.81598   12.21000   11.81598
2000    9   26    12.16700   12.16000   11.68843   12.16000   11.68843
2000    9   27     6.45800   12.16000   11.45162   12.16000   11.45162
2000    9   28     8.05800   12.16000   11.14110   12.16000   11.14110
2000    9   29    14.72500   12.16000   11.07326   12.16000   11.07326
2000    9   30    16.35000   12.17000   11.21524   12.17000   11.21524
2000   10    1    15.67500   12.17000   11.37483   12.17000   11.37483
2000   10    2    13.73300   12.22000   11.45368   12.22000   11.45368
2000   10    3    12.10400   11.91000   11.42701   11.91000   11.42701
2000   10    4     8.99200   11.32000   11.27342   11.32000   11.27342
2000   10    5     8.37100   11.32000   11.04241   11.32000   11.04241
2000   10    6     4.80800   11.32000   10.74120   11.32000   10.74120
2000   10    7     2.95400   11.33000   10.36679   11.33000   10.36679
2000   10    8     4.34200   11.33000   10.03680   11.33000   10.03680
2000   10    9     8.94600   10.43000    9.85349   10.43000    9.85349
2000   10   10    11.11700   10.56000    9.80219   10.56000    9.80219
2000   10   11    12.03800   10.43000    9.80609   10.43000    9.80609
2000   10   12    13.63800   10.09000    9.85283   10.09000    9.85283
2000   10   13    14.76700   10.07000    9.94561   10.07000    9.94561
2000   10   14    10.80800   10.07000    9.98140   10.07000    9.98140
2000   10   15     5.89600   10.08000    9.85338   10.08000    9.85338
2000   10   16     6.91200   10.08000    9.66906   10.08000    9.66906
2000   10   17     8.30400   10.32000    9.53949   10.32000    9.53949
2000   10   18    11.16700   10.17000    9.48639   10.17000    9.48639
2000   10   19    11.90000    9.98000    9.49209    9.98000    9.49209
2000   10   20    14.14600    9.73000    9.54465    9.73000    9.54465
2000   10   21     8.01200    9.56000    9.52972    9.56000    9.52972
2000   10   22     8.83700    9.64000    9.43052    9.64000    9.43052
2000   10   23    11.15000    9.64000    9.38570    9.64000    9.38570
2000   10   24    11.11700    9.64000    9.37717    9.64000    9.37717
2000   10   25     9.92500    9.64000    9.34886    9.64000    9.34886
2000   10   26    13.08700    9.64000    9.35160    9.64000    9.35160
2000   10   27     8.65000    9.64000    9.33268    9.64000    9.33268
2000   10   28     3.11300    9.65000    9.16444    9.65000    9.16444
2000   10   29     6.17800    7.68000    8.97557    7.68000    8.97557
2000   10   30     8.82900    9.12000    8.87853    9.12000    8.87853
2000   10   31    10.58300    9.07000    8.84514    9.07000    8.84514
2000   11    1    11.34800    9.07000    8.84593    9.07000    8.84593
2000   11    2    12.81200    9.07000    8.87591    9.07000    8.87591
2000   11    3     9.22500    9.07000    8.87494    9.07000    8.87494
